"Site","Vial","Date","CW","CL","TL","Notes","outliers"
"MST","088",2022-07-16,3,5.8,6.8,NA,0.660946445664604
"MST","089",2022-07-18,3.5,5.6,6.4,NA,1.92203398247068
"MST","090",2022-07-18,3.2,5.9,7.1,NA,0.90492117210443
"MST","091",2022-07-18,3.4,6,7.7,NA,1.48461376832089
"MST","092",2022-07-18,3.1,5.4,5.4,NA,1.91951905571329
"MST","093",2022-07-18,3.1,5.8,7.1,NA,0.669615185002146
"MST","094",2022-07-18,3.3,5.4,6.7,NA,1.54166193121317
"MST","095",2022-07-18,3.3,6.5,7.8,NA,1.7257142211118
"MST","096",2022-07-18,2.9,5.3,7.3,NA,0.601476422467932
"MST","097",2022-07-18,2.8,5.2,6.9,NA,0.683632686885667
"MST","098",2022-07-18,3.2,6.1,7.7,NA,1.20107444553134
"MST","099",2022-07-18,3.3,5.8,7.4,NA,1.00740227839354
"MST","100",2022-07-18,3.3,5.4,6.9,NA,1.42874918744883
"MST","101",2022-07-18,3.1,5.9,7.3,NA,0.652138328661483
"MST","102",2022-07-23,3,6,7,NA,0.677838221197047
"MST","103",2022-07-23,2.6,5.6,6.8,NA,0.737941967205327
"MST","104",2022-07-23,2.8,5.4,6.2,NA,0.933754515703752
"MST","105",2022-07-23,3.1,6.2,7.6,NA,1.03911660584367
"MST","106",2022-07-23,3,5.6,6.5,NA,0.975388335668234
"MST","107",2022-07-23,3,5.3,6.8,NA,1.02362838155739
"MST","108",2022-07-23,3.5,6,6.9,NA,1.6244838679995
"MST","109",2022-07-23,2.9,5.7,6.3,NA,0.837726837269963
"MST","110",2022-07-23,3.4,6.1,8,NA,1.72651927114597
"MST","111",2022-07-23,3.5,6.6,8.1,NA,2.32369543390498
"MST","112",2022-07-23,3,5.6,6.8,NA,0.80601922002172
"MST","113",2022-07-23,2.8,5.1,6.8,NA,0.812625445946398
"MST","114",2022-07-23,2.9,5.2,5.5,NA,1.65205974822012
"MST","115",2022-07-23,3.1,5.5,6.7,NA,1.1130498340665
"MST","116",2022-07-23,2.7,5.3,6.4,NA,1.00333876128563
"MST","117",2022-07-23,2.7,5.2,6.4,NA,1.07587514846419
"MST","118",2022-07-23,2.9,5.4,6.5,NA,0.942423255041293
"MST","119",2022-07-25,3.3,5.9,6.8,NA,1.252328142735
"MST","120",2022-07-25,3,5.9,6.7,NA,0.774670949665004
"MST","121",2022-07-25,3,5.7,7.3,NA,0.489368728737756
"MST","122",2022-07-27,3,5.8,6.7,NA,0.717402817546775
"MST","124",2022-07-27,3.4,7.1,8.1,NA,2.50833951481372
"MST","125",2022-07-27,2.8,6.1,7,NA,0.394298898407493
"MST","126",2022-07-30,3.1,5.8,6.4,NA,1.06480978817735
"MST","127",2022-07-30,3.2,5.3,6.9,NA,1.32324771964333
"MST","128",2022-07-30,3.4,6.3,7.1,NA,1.55114243078677
"MST","129",2022-08-01,2.7,5.9,7.3,NA,0.227985365876978
"MST","130",2022-08-01,2.7,6.4,7.4,NA,0.647123673651939
"MST","131",2022-08-01,2.7,5.9,7.1,NA,0.302730354335869
"MST","132",2022-08-01,2.8,5.8,7.4,NA,0.117213003473259
"MST","133",2022-08-01,3,6.1,7.5,NA,0.732085991798886
"MST","134",2022-08-02,3.3,5.4,7.1,NA,1.31583644368449
"MST","139",2022-08-02,2.8,4.8,6.7,NA,1.08669097936424
"MST","140",2022-08-02,3.3,5.8,7.4,NA,1.00740227839354
"MST","141",2022-08-03,3.2,5.4,7.2,NA,1.08134221681826
"MST","142",2022-08-03,3.2,4.5,6.1,NA,2.35518979212917
"MST","144",2022-08-03,3,5.8,7.9,NA,0.755570572852228
"MST","145",2022-08-03,3,5.4,6.8,NA,0.951091994378835
"MST","148",2022-08-03,2.8,4.9,6.9,NA,0.901241848421341
"MST","150",2022-08-06,2.9,5.3,6.3,NA,1.12787238598419
"PTW","001",2022-05-12,3,7.1,9,NA,2.30429544181704
"PTW","002",2022-05-12,3.2,6.6,8.5,NA,2.0154073564815
"PTW","003",2022-05-12,3.2,6.6,8.5,NA,2.0154073564815
"PTW","004",2022-05-12,3,7.3,8.7,NA,2.27999910052764
"PTW","005",2022-05-12,3.2,7.1,9,NA,2.66037115178515
"PTW","006",2022-05-12,3.3,7.3,9.4,NA,3.209307268655
"PTW","007",2022-05-12,3.5,6.8,8.7,NA,2.80750643955513
"PTW","008",2022-05-12,3.2,6.8,8.5,NA,2.16048013083862
"PTW","009",2022-05-12,3.1,7.6,8.9,NA,2.78855886081171
"PTW","010",2022-05-12,3,7.4,9,NA,2.52190460335271
"PTW","011",2022-05-18,3,7.4,9,NA,2.52190460335271
"PTW","012",2022-05-18,3,7.6,9.1,NA,2.723433749592
"PTW","013",2022-05-18,3.4,7.2,8.6,NA,2.86315776140313
"PTW","014",2022-05-18,3.4,7.8,9.3,NA,3.69357068764968
"PTW","015",2022-05-18,3.2,6.4,8.6,NA,1.92679095400656
"PTW","016",2022-05-18,3.4,7,8.9,NA,2.88745410269253
"PTW","017",2022-05-18,3.5,7,8.7,NA,2.95257921391224
"PTW","018",2022-05-18,3.2,7.5,8.9,NA,2.89406032861721
"PTW","019",2022-05-18,3.3,7.5,8.8,NA,3.01564181171909
"PTW","020",2022-05-18,3.4,6.8,8.3,NA,2.40364309704239
"PTW","021",2022-05-26,3,6.1,8.3,NA,1.18373696685626
"PTW","022",2022-05-26,3.4,7.1,8.5,NA,2.7341650023424
"PTW","023",2022-05-26,3.8,7.3,9,NA,3.8736710560466
"PTW","024",2022-05-26,3.1,7.5,9,NA,2.77247884551532
"PTW","025",2022-05-26,3.5,7.6,9.3,NA,3.72653576827662
"PTW","026",2022-05-25,3.2,7.3,9.1,NA,2.86190029802443
"PTW","027",2022-05-25,3.7,7.8,9.2,NA,4.17122788071967
"PTW","028",2022-05-25,3.2,7.5,9.3,NA,3.11988581614589
"PTW","029",2022-05-25,3.2,7,8,NA,2.02327104578488
"PTW","030",2022-05-25,3.6,7.6,8.6,NA,3.50937902008547
"PTW","031",2022-06-02,3.5,6.9,8.7,NA,2.88004282673368
"PTW","032",2022-06-02,3.7,7.7,9.2,NA,4.09869149354112
"PTW","033",2022-06-02,3.4,7.3,9,NA,3.16151963611037
"PTW","034",2022-06-02,3.5,6.8,8.5,NA,2.69459369579078
"PTW","035",2022-06-02,3,6.8,8.3,NA,1.69149167710616
"PTW","036",2022-06-02,3.1,6.9,8.3,NA,1.94206591926878
"PTW","037",2022-06-02,3.4,7.7,8.9,NA,3.39520881294243
"PTW","038",2022-06-02,3.4,7,8.6,NA,2.71808498704601
"PTW","039",2022-06-02,3.4,7.7,8.4,NA,3.11292695353158
"PTW","040",2022-06-02,3.5,6.7,8.2,NA,2.45268819296571
"PTW","041",2022-06-06,3.1,7.1,8.8,NA,2.36942055303675
"PTW","042",2022-06-06,2.8,5.7,7.1,NA,0.208038007228536
"PTW","043",2022-06-06,3.1,6.4,8,NA,1.41001486772947
"PTW","044",2022-06-06,3,7,8.1,NA,1.72365170769893
"PTW","045",2022-06-06,3.5,7.2,9.3,NA,3.43639021956239
"PTW","046",2022-06-06,3.4,7.3,8.3,NA,2.76632503293517
"PTW","047",2022-06-06,3.3,6.3,7.6,NA,1.46772870299034
"PTW","048",2022-06-06,3.3,6.4,8,NA,1.76609057769758
"PTW","049",2022-06-06,3.2,6.7,7.5,NA,1.52338002483834
"PTW","050",2022-06-06,3.1,5.4,7.4,NA,0.941472117139658
"PTW","051",2022-06-16,3.2,6.8,8.4,NA,2.10402375895645
"PTW","052",2022-06-16,3,6.8,8.1,NA,1.57857893334182
"PTW","053",2022-06-16,3.3,6.2,8.6,NA,1.9597560346335
"PTW","054",2022-06-16,2.6,5.4,7.1,NA,0.713645625915928
"PTW","055",2022-06-16,3,6.5,8.1,NA,1.36096977180615
"PTW","056",2022-06-16,3.1,6.8,8.5,NA,1.98244227585456
"PTW","057",2022-06-16,2.9,5.9,7.4,NA,0.352518990575543
"PTW","058",2022-06-16,3.2,6.8,7.8,NA,1.76528552766342
"PTW","059",2022-06-16,3,5.7,6.9,NA,0.67702646096099
"PTW","060",2022-06-16,3,7.3,8.1,NA,1.94126086923461
"PTW","061",2022-06-23,3.2,6.1,8.1,NA,1.42689993306003
"PTW","062",2022-06-23,3.2,6,7.9,NA,1.24145080211713
"PTW","063",2022-06-23,3.2,6.7,7.8,NA,1.69274914048486
"PTW","064",2022-06-23,3.3,6.6,7.9,NA,1.85470698017253
"PTW","065",2022-06-23,3.1,6.4,8.1,NA,1.46647123961164
"PTW","066",2022-06-23,3,6.8,7.9,NA,1.46566618957748
"PTW","067",2022-06-23,3.3,6.8,8.4,NA,2.2820616139405
"PTW","068",2022-06-23,3.5,6.7,8.2,NA,2.45268819296571
"PTW","069",2022-06-23,3.4,6.7,8.6,NA,2.50047582551034
"PTW","070",2022-06-23,2.7,5.8,7.5,NA,0.283629977523092
"PTW","071",2022-06-27,2.8,5.8,7,NA,0.191957991932149
"PTW","072",2022-06-27,2.7,5.5,7,NA,0.519527755635485
"PTW","073",2022-06-27,3,5.8,7.1,NA,0.49157733001809
"PTW","074",2022-06-27,2.8,5.7,6.8,NA,0.37740712287505
"PTW","075",2022-06-27,3,6,7.2,NA,0.564925477432704
"PTW","076",2022-06-27,3.5,6.3,7.8,NA,1.93671715672279
"PTW","077",2022-06-27,2.8,5.5,6.6,NA,0.635392640996509
"PTW","078",2022-06-27,2.7,5.4,6.8,NA,0.704976886578386
"PTW","079",2022-06-27,3,5,6.8,NA,1.24123754309307
"PTW","080",2022-06-27,3.2,5.8,6.8,NA,1.01702215563272
"PTW","081",2022-07-07,3,6.5,7.6,NA,1.07868791239529
"PTW","082",2022-07-07,2.9,6.2,7.5,NA,0.626584523993388
"PTW","083",2022-07-07,2.7,5.8,7.1,NA,0.245462222217641
"PTW","084",2022-07-07,2.7,5.4,6.9,NA,0.648520514696214
"PTW","085",2022-07-07,2.7,5.4,7,NA,0.592064142814043
"PTW","086",2022-07-07,3.2,7,8.2,NA,2.13618378954922
"PTW","087",2022-07-07,2.7,5.7,6.9,NA,0.430911353160541
"PTW","088",2022-07-07,2.7,5.7,7,NA,0.37445498127837
"PTW","089",2022-07-07,2.5,5.2,6.8,NA,1.20612537090361
"PTW","090",2022-07-07,2.8,6,7.2,NA,0.208849767464593
"PTW","091",2022-07-11,2.8,5.1,6.7,NA,0.869081817828569
"PTW","092",2022-07-11,2.5,5.2,6.7,NA,1.26258174278578
"PTW","093",2022-07-11,2.9,5.7,6.8,NA,0.555444977859106
"PTW","094",2022-07-11,2.6,5.2,6.5,NA,1.19745663156607
"PTW","095",2022-07-11,3,5.8,7.2,NA,0.435120958135918
"PTW","096",2022-07-11,2.8,5.5,6.8,NA,0.522479897232166
"PTW","098",2022-07-11,2.8,6.1,7,NA,0.394298898407493
"PTW","099",2022-07-11,3,5.1,6.5,NA,1.33807027156102
"PTW","100",2022-07-11,2.6,5.1,6.5,NA,1.26999301874463
"PTW","101",2022-07-18,2.7,4.9,6.7,NA,1.12411519435335
"PTW","102",2022-07-18,2.7,5.1,6.4,NA,1.14841153564275
"PTW","103",2022-07-18,2.8,5.5,7.1,NA,0.353110781585652
"PTW","104",2022-07-18,2.7,5.7,6.7,NA,0.543824096924884
"PTW","105",2022-07-18,2.6,5.5,6.8,NA,0.810478354383884
"PTW","106",2022-07-18,2.6,5.5,6.8,NA,0.810478354383884
"PTW","107",2022-07-18,2.6,5.5,6.8,NA,0.810478354383884
"PTW","108",2022-07-18,2.6,5.2,6.8,NA,1.02808751591956
"PTW","109",2022-07-18,2.9,5.6,6.8,NA,0.627981365037664
"PTW","110",2022-07-18,2.8,5.7,7.6,NA,0.302662134416159
"PTW","111",2022-07-25,2.8,5.5,7,NA,0.409567153467823
"PTW","112",2022-07-25,2.6,5,6.2,NA,1.5118985215697
"PTW","113",2022-07-25,2.5,4.9,6.3,NA,1.70601639185014
"PTW","114",2022-07-27,2.6,5.3,7,NA,0.842638384976657
"PTW","115",2022-07-27,2.7,4.8,6.2,NA,1.47893344094276
"PTW","116",2022-07-27,2.6,5.1,6.8,NA,1.10062390309812
"PTW","117",2022-07-27,2.6,5,6.6,NA,1.28607303404102
"PTW","118",2022-07-27,2.6,5.4,6.2,NA,1.22175297285547
"PTW","119",2022-08-01,2.7,5.4,6.7,NA,0.761433258460557
"PTW","120",2022-08-01,2.5,5.2,6.5,NA,1.37549448655013
"PTW","121",2022-08-01,2.5,4.4,5.2,NA,2.68971841844682
"PTW","122",2022-08-10,2.7,5.5,7.2,NA,0.406615011871142
"MRC","001",2022-06-17,3.8,6,7.1,NA,2.04568468918732
"MRC","002",2022-06-24,4,6.25,7.1,NA,2.58310136710183
"MRC","003",2022-06-24,4.4,6.6,7.6,NA,3.64375426935063
"MRC","005",2022-06-27,5.6,5.8,7.2,NA,5.06410518772137
"MRC","006",2022-06-27,4.3,5.1,7.1,NA,3.31382415506072
"MRC","007",2022-06-27,4.5,5.8,7.1,NA,3.16214515477893
"MRC","008",2022-06-27,4,4.5,6,NA,3.83594900388379
"MRC","009",2022-06-27,4.4,5.5,7.1,NA,3.20171646133054
"MRC","010",2022-06-27,4.1,6,7,NA,2.63625462602166
"MRC","011",2022-06-27,4.3,5.1,6.2,NA,3.82193150200026
"MRC","012",2022-06-27,3.7,5.25,6.5,NA,2.47553067568158
"MRC","013",2022-06-27,3.9,4.2,5.4,NA,4.21425854172843
"MRC","014",2022-06-27,4.3,5.4,5.9,NA,3.7736914561111
"MRC","015",2022-07-06,4,5.4,6.4,NA,2.95729603174808
"MRC","016",2022-07-08,4.3,4.8,6.6,NA,3.81371517600725
"MRC","017",2022-07-11,4.4,4.7,5.4,NA,4.74176588075592
"MRC","018",2022-07-11,4.2,5.1,5.7,NA,3.92617550642706
"MRC","019",2022-07-11,4.5,5.5,6.1,NA,3.94431803513631
"MRC","020",2022-07-11,3.7,4.5,5.4,NA,3.64057367022465
"MRC","021",2022-07-13,3.2,4.1,5.2,NA,3.15344268778294
"MRC","022",2022-07-13,4,5,5.8,NA,3.58617981175534
"MRC","023",2022-07-13,4.3,3.8,5.2,NA,5.32946825414323
"MRC","024",2022-07-13,4,4.5,5.5,NA,4.11823086329464
"MRC","025",2022-07-13,4.1,4.3,5.5,NA,4.44134149263581
"MRC","026",2022-07-13,4,4.7,5.8,NA,3.80378897329101
"MRC","027",2022-07-13,4.1,3.9,5.6,NA,4.67503066946787
"MRC","028",2022-07-13,3.7,4.5,5.2,NA,3.75348641398899
"MRC","029",2022-07-13,4.2,4.4,5.9,NA,4.32101747291263
"MRC","030",2022-07-13,4.3,4.3,6,NA,4.51513534319307
"MRC","031",2022-07-13,3.2,4,5.4,NA,3.11306633119716
"MRC","032",2022-07-13,3.4,4.3,4.9,NA,3.53381473904045
"MRC","033",2022-07-13,3.6,5.2,5.5,NA,2.89832473310851
"MRC","034",2022-07-13,3.8,4.3,5.3,NA,4.02014067144799
"MRC","035",2022-07-13,3.4,4.3,4.7,NA,3.64672748280479
"MRC","036",2022-07-13,3.6,4.2,4.9,NA,3.96242683618712
"MRC","037",2022-07-13,3.8,4.3,5.4,NA,3.96368429956582
"MRC","038",2022-07-18,3,4,4.5,NA,3.26509796816859
"MRC","039",2022-07-18,3.1,4.2,5.4,NA,2.78995570185598
"MRC","040",2022-07-18,4,4.3,5.5,NA,4.26330363765176
"MRC","041",2022-07-18,4,4.8,5.7,NA,3.78770895799463
"MRC","042",2022-07-18,4.1,4.4,5.1,NA,4.59463059298594
"MRC","043",2022-07-18,3.9,4.2,5.3,NA,4.2707149136106
"MRC","044",2022-07-18,4.2,4.9,5.5,NA,4.18416102454852
"MRC","045",2022-07-18,3,4.4,5.1,NA,2.63621418816133
"MRC","046",2022-07-18,2.8,4.3,5.1,NA,2.35267486537177
"MRC","047",2022-07-18,3.2,4.2,4.8,NA,3.30673178813307
"MRC","048",2022-07-22,3.2,3.6,4.2,NA,4.08068834249744
"MRC","049",2022-07-22,3.1,3.5,4.5,NA,3.80581775904543
"MRC","050",2022-07-22,3.4,4.5,5.2,NA,3.21937284903682
"MRC","051",2022-07-22,3.2,3.9,4.2,NA,3.86307918096177
"MRC","052",2022-07-22,3.6,3.9,4.2,NA,4.575230600898
"MRC","053",2022-07-22,3.8,4.2,4.9,NA,4.31850254615523
"MRC","054",2022-07-22,3.5,4.3,5,NA,3.65539622214234
"MRC","055",2022-07-22,4.2,4.5,5.1,NA,4.70013206079144
"MRC","056",2022-07-22,3.9,4.2,5.1,NA,4.38362765737495
"MRC","057",2022-07-22,3.3,4.5,5,NA,3.15424773781711
"MRC","058",2022-07-25,3,4.3,4.8,NA,2.8781196909864
"MRC","059",2022-07-25,3.5,4.5,5.9,NA,3.00221610084568
"MRC","060",2022-07-25,3.9,4.8,6,NA,3.44030198736406
"MRC","061",2022-07-25,3.2,4.5,4.8,NA,3.0891226265974
"MRC","062",2022-07-25,3.8,4.6,5.4,NA,3.74607513803014
"MRC","063",2022-07-25,3.4,4.4,4.9,NA,3.46127835186189
"MRC","064",2022-07-25,3.5,4.3,4.9,NA,3.71185259402451
"MRC","065",2022-07-25,3.2,5,5.9,NA,2.10542060000072
"MRC","066",2022-07-25,3.5,4.2,4.9,NA,3.78438898120306
"MRC","067",2022-07-25,3.3,4.8,5.1,NA,2.88018220439926
"COR","001",2023-04-26,3.3,7.2,8.7,NA,2.74157627830125
"COR","002",2023-05-02,3.3,7.2,9.4,NA,3.13677088147645
"COR","003",2023-05-02,3.4,7.6,8.9,NA,3.32267242576388
"COR","004",2023-05-02,3.4,7.2,9.2,NA,3.20189599269616
"COR","005",2023-05-02,3.2,7.4,9.1,NA,2.93443668520299
"COR","006",2023-05-02,3,6.7,9.1,NA,2.07060626498498
"COR","007",2023-05-02,3.4,7.6,9.4,NA,3.60495428517473
"COR","008",2023-05-02,3.5,7.8,9.5,NA,3.98452128639808
"COR","009",2023-05-02,3.5,8.9,9.7,NA,4.89533428912656
"COR","010",2023-05-02,3.2,7.4,8.9,NA,2.82152394143865
"COR","011",2023-05-04,3.2,7.4,9,NA,2.87798031332082
"COR","012",2023-05-08,3.5,7.4,9.3,NA,3.5814629939195
"COR","013",2023-05-08,3.1,7.2,8.8,NA,2.44195694021531
"COR","014",2023-05-08,3.3,7.7,8.9,NA,3.21717095795838
"COR","015",2023-05-08,3.2,7.1,8.5,NA,2.37808929237429
"COR","016",2023-05-08,3.3,7.3,8.9,NA,2.92702540924415
"COR","017",2023-05-08,3.3,7.2,8.8,NA,2.79803265018342
"COR","018",2023-05-08,3.4,7.1,8.9,NA,2.95999048987109
"COR","019",2023-05-08,3.5,7.4,9.1,NA,3.46855025015516
"COR","020",2023-05-08,3.2,6.8,8.4,NA,2.10402375895645
"COR","021",2023-05-15,3.4,7.4,8.7,NA,3.06468690764242
"COR","022",2023-05-15,3.4,7.4,9.4,NA,3.45988151081762
"COR","024",2023-05-15,3.5,7.6,9.3,NA,3.72653576827662
"COR","025",2023-05-15,3.2,7.6,9,NA,3.02305308767794
"COR","026",2023-05-15,3,7.2,8.3,NA,1.98163722582039
"COR","027",2023-05-15,3,7,8.5,NA,1.94947719522762
"COR","028",2023-05-15,3.3,7.3,8.9,NA,2.92702540924415
"COR","029",2023-05-15,3,7.2,9,NA,2.37683182899559
"COR","030",2023-05-15,3.1,7.4,8.9,NA,2.64348608645459
"COR","031",2023-05-24,2.7,5.9,7.5,NA,0.340898109641321
"COR","032",2023-05-29,2.7,6.7,8.4,NA,1.42929655400933
"COR","033",2023-05-29,2.8,6.2,7.8,NA,0.617915784655846
"COR","034",2023-05-31,2.7,6,8,NA,0.695716356230736
"COR","035",2023-05-31,3,7,8.1,NA,1.72365170769893
"COR","036",2023-05-31,2.7,6.8,8.4,NA,1.50183294118788
"COR","037",2023-05-31,3.3,6.7,8.3,NA,2.15306885487977
"COR","038",2023-06-05,3.1,6.5,8.1,NA,1.5390076267902
"COR","039",2023-06-05,2.4,5.4,6.8,NA,1.23909045153055
"COR","040",2023-06-05,3,6.8,8.1,NA,1.57857893334182
"COR","041",2023-06-06,3.1,7,8.3,NA,2.01460230644733
"COR","046",2023-06-12,2.6,5.6,6.9,NA,0.681485595323155
"COR","047",2023-06-12,2.6,5.7,7.3,NA,0.421291475921363
"COR","048",2023-06-12,2.5,5.7,6.7,NA,0.899899806892995
"COR","049",2023-06-12,2.7,6,7.4,NA,0.356978124937707
"COR","050",2023-06-12,2.5,5.7,7,NA,0.730530691246481
"COR","051",2023-06-12,3,6.3,7.9,NA,1.10298425368469
"COR","051",2023-06-12,2.6,5.8,7.2,NA,0.367043705319525
"COR","053",2023-06-12,2.3,5.3,6.8,NA,1.48966469369317
"COR","054",2023-06-12,2.3,5.3,6.8,NA,1.48966469369317
"COR","055",2023-06-12,2.7,6,7.4,NA,0.356978124937707
"COR","066",2023-06-26,2.2,5.2,6.5,NA,1.9096080515023
"COR","067",2023-06-26,2.5,5.4,6.8,NA,1.0610525965465
"COR","068",2023-06-26,2.4,5.1,6.7,NA,1.5131559849484
"COR","069",2023-06-26,2.3,5.1,6.4,NA,1.86056295557897
"COR","070",2023-06-26,2.2,4.9,6.4,NA,2.18367358492014
"COR","071",2023-06-26,2.6,5.7,7.2,NA,0.439580092498082
"COR","072",2023-06-26,2.4,5.2,6.7,NA,1.44061959776984
"COR","073",2023-06-26,2.4,5.4,7,NA,1.12617770776621
"COR","074",2023-06-26,2.5,5.4,6.8,NA,1.0610525965465
"COR","075",2023-06-26,2.3,5.3,6.2,NA,1.8284029249862
"COR","076",2023-07-03,2.5,5.7,7.2,NA,0.617617947482138
"COR","077",2023-07-03,2.4,5.3,6.7,NA,1.36808321059128
"COR","078",2023-07-03,2.2,4.8,6.2,NA,2.36912271586304
"COR","079",2023-07-03,2.1,4.8,6.2,NA,2.5471605708471
"COR","080",2023-07-03,2.5,5.8,7.3,NA,0.526792943726861
"COR","080",2023-07-03,2.5,5.8,7.3,NA,0.526792943726861
"COR","081",2023-07-03,2.5,5.8,7.2,NA,0.545081560303581
"COR","082",2023-07-03,2.1,4.9,6.3,NA,2.41816781178637
"COR","084",2023-07-03,2.2,5.1,6.3,NA,2.0950571824452
"COR","085",2023-07-03,2.6,5.7,7.3,NA,0.421291475921363
"COR","086",2023-07-10,2.8,5.9,7.7,NA,0.343850251238001
"COR","087",2023-07-10,1.9,5.1,6.1,NA,2.74208349116171
"COR","088",2023-07-10,2.3,5.2,6.7,NA,1.6186574527539
"COR","089",2023-07-10,2.3,5.2,6.7,NA,1.6186574527539
"COR","090",2023-07-10,2.5,5.9,7.4,NA,0.640517447727262
"COR","091",2023-07-10,2.1,5.1,6.4,NA,2.21663866554708
"COR","092",2023-07-10,2.1,5.1,6.6,NA,2.10372592178274
"COR","093",2023-07-10,2.2,4.9,6.4,NA,2.18367358492014
"COR","094",2023-07-10,2.3,5.3,6.4,NA,1.71549018122185
"COR","095",2023-07-10,2.4,5.4,6.5,NA,1.40845956717707
"COR","096",2023-07-17,2.8,6.1,7.8,NA,0.545379397477288
"COR","097",2023-07-17,2.8,6,7.7,NA,0.416386638416559
"COR","098",2023-07-17,2.4,5.3,6.8,NA,1.31162683870911
"COR","099",2023-07-17,2.1,4.9,5.8,NA,2.70044967119722
"COR","100",2023-07-17,2.7,5.8,7.4,NA,0.227173605640921
"COR","101",2023-07-19,2.1,5.5,6.4,NA,1.92649311683285
"COR","102",2023-07-19,2.1,5.3,6.5,NA,2.01510951930779
"COR","103",2023-07-19,2.8,6.2,8,NA,0.730828528420189
"COR","104",2023-07-19,2.2,5.6,6.5,NA,1.61946250278806
"COR","105",2023-07-19,2.2,5.2,6.6,NA,1.85315167962012
"COR","106",2023-07-24,2.4,5.7,7.1,NA,0.852112174348366
"COR","107",2023-07-24,2.1,5,6.6,NA,2.1762623089613
"COR","108",2023-07-24,2.2,5,6.2,NA,2.22404994150592
"COR","109",2023-07-24,2.4,5.3,6.7,NA,1.36808321059128
"COR","110",2023-07-24,2.4,5.5,7.2,NA,0.94072857682331
"COR","111",2023-07-24,2.3,5.2,6.6,NA,1.67511382463607
"COR","112",2023-07-26,2,4.9,6.5,NA,2.48329292300608
"COR","113",2023-07-26,2.1,5.5,6.7,NA,1.75712400118633
"COR","114",2023-07-31,2.1,5.6,6.7,NA,1.68458761400778
"COR","115",2023-07-31,2.1,5.1,6.4,NA,2.21663866554708
"COR","116",2023-08-02,2.3,5.2,6.4,NA,1.78802656840041
"COR","116",2023-08-02,2.3,5.2,6.4,NA,1.78802656840041
"COR","117",2023-08-02,2.6,5.6,7.1,NA,0.568572851558812
"COR","117",2023-08-02,2.6,5.6,7.1,NA,0.568572851558812
"COR","118",2023-08-02,2.5,5.6,7.4,NA,0.728322089966149
"COR","118",2023-08-02,2.5,5.6,7.4,NA,0.728322089966149
"COR","119",2023-08-02,2.5,5.9,7.5,NA,0.696973819609433
"COR","119",2023-08-02,2.5,5.9,7.5,NA,0.696973819609433
"COR","120",2023-08-07,2.4,4.9,6.6,NA,1.71468513118769
"COR","121",2023-08-07,2.2,5,6.9,NA,1.82885533833072
"COR","122",2023-08-09,2.2,5.3,7.1,NA,1.49833343303071
"COR","123",2023-08-21,2.7,6.2,7.5,NA,0.558507271176995
"COR","124",2023-08-28,2.2,5.1,6.5,NA,1.98214443868085
"COR","125",2023-08-28,2.3,5.1,6.2,NA,1.97347569934331
"COR","130",2023-09-04,2,5,6.8,NA,2.24138742018101
"FHL","001",2023-06-14,2.6,6,7.4,NA,0.535015979921763
"FHL","002",2023-06-14,2.3,5.3,6.7,NA,1.54612106557534
"FHL","003",2023-06-14,2.6,5.9,7.3,NA,0.406023220861034
"FHL","004",2023-06-14,2.3,5.5,7.2,NA,1.11876643180737
"FHL","005",2023-06-14,2.4,5.1,6.6,NA,1.56961235683057
"FHL","006",2023-06-14,2.5,5.2,6.8,NA,1.20612537090361
"FHL","007",2023-06-14,2.7,6,7.4,NA,0.356978124937707
"FHL","008",2023-06-14,2.3,5.4,6.7,NA,1.47358467839678
"FHL","009",2023-06-14,2.3,5.2,6.3,NA,1.84448294028258
"FHL","010",2023-06-14,2.3,5.2,6.6,NA,1.67511382463607
"FHL","011",2023-06-28,2.5,5.2,7.2,NA,0.980299883374928
"FHL","012",2023-06-28,2.3,5.2,6.7,NA,1.6186574527539
"FHL","013",2023-06-28,2.2,4.9,6.5,NA,2.12721721303797
"FHL","014",2023-06-28,2.3,5,6.3,NA,1.9895557146397
"FHL","015",2023-06-28,2.6,5.7,7.5,NA,0.534204219685706
"FHL","016",2023-06-28,2.3,5.1,6.6,NA,1.74765021181463
"FHL","017",2023-06-28,2.5,5.4,7.1,NA,0.891683480899984
"FHL","018",2023-06-28,2.3,5.3,6.8,NA,1.48966469369317
"FHL","019",2023-06-28,2.6,5.3,7,NA,0.842638384976657
"FHL","020",2023-06-28,2.8,6.5,7.8,NA,0.83552494619152
"FHL","021",2023-07-12,2.1,5.7,6.8,NA,1.55559485494705
"FHL","022",2023-07-12,2.3,5.9,7.3,NA,0.940136785813202
"FHL","023",2023-07-12,2.2,5.7,6.7,NA,1.43401337184516
"FHL","024",2023-07-12,2.2,5,6.7,NA,1.94176808209507
"FHL","025",2023-07-12,2.1,5,6.1,NA,2.45854416837215
"FHL","026",2023-07-12,2.3,5.3,6.6,NA,1.60257743745751
"FHL","027",2023-07-12,2.5,5.7,7.2,NA,0.617617947482138
"FHL","028",2023-07-12,2.2,5.1,6.1,NA,2.20796992620954
"FHL","029",2023-07-12,2.3,5.4,6.8,NA,1.41712830651461
"FHL","030",2023-07-12,2.2,5.2,6.8,NA,1.74023893585578
"FHL","031",2023-07-26,2.7,5.7,7.4,NA,0.299709992819479
"FHL","032",2023-07-26,2.6,5.7,7.5,NA,0.534204219685706
